"sample_flow_rate"	"sample_volume"	"record_sample_volume"	"mixing_volume"	"mixing_speed"	"number_mixes"	"wash_volume"	"tube.name"	"plate.num"	"samp_id"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F12"	"Plate_022"	"170706-Plate_022.F12"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G1"	"Plate_022"	"170706-Plate_022.G1"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G2"	"Plate_022"	"170706-Plate_022.G2"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G3"	"Plate_022"	"170706-Plate_022.G3"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G4"	"Plate_022"	"170706-Plate_022.G4"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G5"	"Plate_022"	"170706-Plate_022.G5"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G6"	"Plate_022"	"170706-Plate_022.G6"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G7"	"Plate_022"	"170706-Plate_022.G7"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G8"	"Plate_022"	"170706-Plate_022.G8"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G9"	"Plate_022"	"170706-Plate_022.G9"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G10"	"Plate_022"	"170706-Plate_022.G10"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G11"	"Plate_022"	"170706-Plate_022.G11"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G12"	"Plate_022"	"170706-Plate_022.G12"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H1"	"Plate_022"	"170706-Plate_022.H1"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H2"	"Plate_022"	"170706-Plate_022.H2"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H3"	"Plate_022"	"170706-Plate_022.H3"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H4"	"Plate_022"	"170706-Plate_022.H4"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H5"	"Plate_022"	"170706-Plate_022.H5"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H6"	"Plate_022"	"170706-Plate_022.H6"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H7"	"Plate_022"	"170706-Plate_022.H7"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H8"	"Plate_022"	"170706-Plate_022.H8"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H9"	"Plate_022"	"170706-Plate_022.H9"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H10"	"Plate_022"	"170706-Plate_022.H10"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H11"	"Plate_022"	"170706-Plate_022.H11"
"1.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H12"	"Plate_022"	"170706-Plate_022.H12"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A1"	"Plate_023"	"170706-Plate_023.A1"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A2"	"Plate_023"	"170706-Plate_023.A2"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A3"	"Plate_023"	"170706-Plate_023.A3"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A4"	"Plate_023"	"170706-Plate_023.A4"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A5"	"Plate_023"	"170706-Plate_023.A5"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A6"	"Plate_023"	"170706-Plate_023.A6"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A7"	"Plate_023"	"170706-Plate_023.A7"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A8"	"Plate_023"	"170706-Plate_023.A8"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A9"	"Plate_023"	"170706-Plate_023.A9"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A10"	"Plate_023"	"170706-Plate_023.A10"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A11"	"Plate_023"	"170706-Plate_023.A11"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"A12"	"Plate_023"	"170706-Plate_023.A12"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B1"	"Plate_023"	"170706-Plate_023.B1"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B2"	"Plate_023"	"170706-Plate_023.B2"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B3"	"Plate_023"	"170706-Plate_023.B3"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B4"	"Plate_023"	"170706-Plate_023.B4"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B5"	"Plate_023"	"170706-Plate_023.B5"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B6"	"Plate_023"	"170706-Plate_023.B6"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B7"	"Plate_023"	"170706-Plate_023.B7"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B8"	"Plate_023"	"170706-Plate_023.B8"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B9"	"Plate_023"	"170706-Plate_023.B9"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B10"	"Plate_023"	"170706-Plate_023.B10"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B11"	"Plate_023"	"170706-Plate_023.B11"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"B12"	"Plate_023"	"170706-Plate_023.B12"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C1"	"Plate_023"	"170706-Plate_023.C1"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C2"	"Plate_023"	"170706-Plate_023.C2"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C3"	"Plate_023"	"170706-Plate_023.C3"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C4"	"Plate_023"	"170706-Plate_023.C4"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C5"	"Plate_023"	"170706-Plate_023.C5"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C6"	"Plate_023"	"170706-Plate_023.C6"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C7"	"Plate_023"	"170706-Plate_023.C7"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C8"	"Plate_023"	"170706-Plate_023.C8"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C9"	"Plate_023"	"170706-Plate_023.C9"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C10"	"Plate_023"	"170706-Plate_023.C10"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C11"	"Plate_023"	"170706-Plate_023.C11"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"C12"	"Plate_023"	"170706-Plate_023.C12"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D1"	"Plate_023"	"170706-Plate_023.D1"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D2"	"Plate_023"	"170706-Plate_023.D2"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D3"	"Plate_023"	"170706-Plate_023.D3"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D4"	"Plate_023"	"170706-Plate_023.D4"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D5"	"Plate_023"	"170706-Plate_023.D5"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D6"	"Plate_023"	"170706-Plate_023.D6"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D7"	"Plate_023"	"170706-Plate_023.D7"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D8"	"Plate_023"	"170706-Plate_023.D8"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D9"	"Plate_023"	"170706-Plate_023.D9"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D10"	"Plate_023"	"170706-Plate_023.D10"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D11"	"Plate_023"	"170706-Plate_023.D11"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"D12"	"Plate_023"	"170706-Plate_023.D12"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"E1"	"Plate_023"	"170706-Plate_023.E1"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"E2"	"Plate_023"	"170706-Plate_023.E2"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E3"	"Plate_023"	"170706-Plate_023.E3"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E4"	"Plate_023"	"170706-Plate_023.E4"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E5"	"Plate_023"	"170706-Plate_023.E5"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E6"	"Plate_023"	"170706-Plate_023.E6"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E7"	"Plate_023"	"170706-Plate_023.E7"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E8"	"Plate_023"	"170706-Plate_023.E8"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E9"	"Plate_023"	"170706-Plate_023.E9"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E10"	"Plate_023"	"170706-Plate_023.E10"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E11"	"Plate_023"	"170706-Plate_023.E11"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"E12"	"Plate_023"	"170706-Plate_023.E12"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F1"	"Plate_023"	"170706-Plate_023.F1"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F2"	"Plate_023"	"170706-Plate_023.F2"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F3"	"Plate_023"	"170706-Plate_023.F3"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F4"	"Plate_023"	"170706-Plate_023.F4"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F5"	"Plate_023"	"170706-Plate_023.F5"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F6"	"Plate_023"	"170706-Plate_023.F6"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F7"	"Plate_023"	"170706-Plate_023.F7"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F8"	"Plate_023"	"170706-Plate_023.F8"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F9"	"Plate_023"	"170706-Plate_023.F9"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F10"	"Plate_023"	"170706-Plate_023.F10"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F11"	"Plate_023"	"170706-Plate_023.F11"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"F12"	"Plate_023"	"170706-Plate_023.F12"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"G1"	"Plate_023"	"170706-Plate_023.G1"
"0.5"	"10"	"10"	"100"	"180"	"0"	"800"	"G2"	"Plate_023"	"170706-Plate_023.G2"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G3"	"Plate_023"	"170706-Plate_023.G3"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G4"	"Plate_023"	"170706-Plate_023.G4"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G5"	"Plate_023"	"170706-Plate_023.G5"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G6"	"Plate_023"	"170706-Plate_023.G6"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G7"	"Plate_023"	"170706-Plate_023.G7"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G8"	"Plate_023"	"170706-Plate_023.G8"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G9"	"Plate_023"	"170706-Plate_023.G9"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G10"	"Plate_023"	"170706-Plate_023.G10"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G11"	"Plate_023"	"170706-Plate_023.G11"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"G12"	"Plate_023"	"170706-Plate_023.G12"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H1"	"Plate_023"	"170706-Plate_023.H1"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H2"	"Plate_023"	"170706-Plate_023.H2"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H3"	"Plate_023"	"170706-Plate_023.H3"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H4"	"Plate_023"	"170706-Plate_023.H4"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H5"	"Plate_023"	"170706-Plate_023.H5"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H6"	"Plate_023"	"170706-Plate_023.H6"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H7"	"Plate_023"	"170706-Plate_023.H7"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H8"	"Plate_023"	"170706-Plate_023.H8"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H9"	"Plate_023"	"170706-Plate_023.H9"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H10"	"Plate_023"	"170706-Plate_023.H10"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H11"	"Plate_023"	"170706-Plate_023.H11"
"3.0"	"10"	"10"	"100"	"180"	"0"	"800"	"H12"	"Plate_023"	"170706-Plate_023.H12"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A1"	"Plate_024"	"170706-Plate_024.A1"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A2"	"Plate_024"	"170706-Plate_024.A2"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A3"	"Plate_024"	"170706-Plate_024.A3"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A4"	"Plate_024"	"170706-Plate_024.A4"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A5"	"Plate_024"	"170706-Plate_024.A5"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A6"	"Plate_024"	"170706-Plate_024.A6"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A7"	"Plate_024"	"170706-Plate_024.A7"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A8"	"Plate_024"	"170706-Plate_024.A8"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A9"	"Plate_024"	"170706-Plate_024.A9"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A10"	"Plate_024"	"170706-Plate_024.A10"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A11"	"Plate_024"	"170706-Plate_024.A11"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"A12"	"Plate_024"	"170706-Plate_024.A12"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B1"	"Plate_024"	"170706-Plate_024.B1"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B2"	"Plate_024"	"170706-Plate_024.B2"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B3"	"Plate_024"	"170706-Plate_024.B3"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B4"	"Plate_024"	"170706-Plate_024.B4"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B5"	"Plate_024"	"170706-Plate_024.B5"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B6"	"Plate_024"	"170706-Plate_024.B6"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B7"	"Plate_024"	"170706-Plate_024.B7"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B8"	"Plate_024"	"170706-Plate_024.B8"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B9"	"Plate_024"	"170706-Plate_024.B9"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B10"	"Plate_024"	"170706-Plate_024.B10"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B11"	"Plate_024"	"170706-Plate_024.B11"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"B12"	"Plate_024"	"170706-Plate_024.B12"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C1"	"Plate_024"	"170706-Plate_024.C1"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C2"	"Plate_024"	"170706-Plate_024.C2"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C3"	"Plate_024"	"170706-Plate_024.C3"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C4"	"Plate_024"	"170706-Plate_024.C4"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C5"	"Plate_024"	"170706-Plate_024.C5"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C6"	"Plate_024"	"170706-Plate_024.C6"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C7"	"Plate_024"	"170706-Plate_024.C7"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C8"	"Plate_024"	"170706-Plate_024.C8"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C9"	"Plate_024"	"170706-Plate_024.C9"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C10"	"Plate_024"	"170706-Plate_024.C10"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C11"	"Plate_024"	"170706-Plate_024.C11"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"C12"	"Plate_024"	"170706-Plate_024.C12"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D1"	"Plate_024"	"170706-Plate_024.D1"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D2"	"Plate_024"	"170706-Plate_024.D2"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D3"	"Plate_024"	"170706-Plate_024.D3"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D4"	"Plate_024"	"170706-Plate_024.D4"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D5"	"Plate_024"	"170706-Plate_024.D5"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D6"	"Plate_024"	"170706-Plate_024.D6"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D7"	"Plate_024"	"170706-Plate_024.D7"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D8"	"Plate_024"	"170706-Plate_024.D8"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D9"	"Plate_024"	"170706-Plate_024.D9"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D10"	"Plate_024"	"170706-Plate_024.D10"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D11"	"Plate_024"	"170706-Plate_024.D11"
"0.5"	"10"	"10"	"100"	"250"	"0"	"800"	"D12"	"Plate_024"	"170706-Plate_024.D12"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E1"	"Plate_024"	"170706-Plate_024.E1"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E2"	"Plate_024"	"170706-Plate_024.E2"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E3"	"Plate_024"	"170706-Plate_024.E3"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E4"	"Plate_024"	"170706-Plate_024.E4"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E5"	"Plate_024"	"170706-Plate_024.E5"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E6"	"Plate_024"	"170706-Plate_024.E6"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E7"	"Plate_024"	"170706-Plate_024.E7"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E8"	"Plate_024"	"170706-Plate_024.E8"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E9"	"Plate_024"	"170706-Plate_024.E9"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E10"	"Plate_024"	"170706-Plate_024.E10"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E11"	"Plate_024"	"170706-Plate_024.E11"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"E12"	"Plate_024"	"170706-Plate_024.E12"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F1"	"Plate_024"	"170706-Plate_024.F1"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F2"	"Plate_024"	"170706-Plate_024.F2"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F3"	"Plate_024"	"170706-Plate_024.F3"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F4"	"Plate_024"	"170706-Plate_024.F4"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F5"	"Plate_024"	"170706-Plate_024.F5"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F6"	"Plate_024"	"170706-Plate_024.F6"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F7"	"Plate_024"	"170706-Plate_024.F7"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F8"	"Plate_024"	"170706-Plate_024.F8"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F9"	"Plate_024"	"170706-Plate_024.F9"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F10"	"Plate_024"	"170706-Plate_024.F10"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F11"	"Plate_024"	"170706-Plate_024.F11"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"F12"	"Plate_024"	"170706-Plate_024.F12"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G1"	"Plate_024"	"170706-Plate_024.G1"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G2"	"Plate_024"	"170706-Plate_024.G2"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G3"	"Plate_024"	"170706-Plate_024.G3"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G4"	"Plate_024"	"170706-Plate_024.G4"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G5"	"Plate_024"	"170706-Plate_024.G5"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G6"	"Plate_024"	"170706-Plate_024.G6"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G7"	"Plate_024"	"170706-Plate_024.G7"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G8"	"Plate_024"	"170706-Plate_024.G8"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G9"	"Plate_024"	"170706-Plate_024.G9"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G10"	"Plate_024"	"170706-Plate_024.G10"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G11"	"Plate_024"	"170706-Plate_024.G11"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"G12"	"Plate_024"	"170706-Plate_024.G12"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H1"	"Plate_024"	"170706-Plate_024.H1"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H2"	"Plate_024"	"170706-Plate_024.H2"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H3"	"Plate_024"	"170706-Plate_024.H3"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H4"	"Plate_024"	"170706-Plate_024.H4"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H5"	"Plate_024"	"170706-Plate_024.H5"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H6"	"Plate_024"	"170706-Plate_024.H6"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H7"	"Plate_024"	"170706-Plate_024.H7"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H8"	"Plate_024"	"170706-Plate_024.H8"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H9"	"Plate_024"	"170706-Plate_024.H9"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H10"	"Plate_024"	"170706-Plate_024.H10"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H11"	"Plate_024"	"170706-Plate_024.H11"
"3.0"	"10"	"10"	"100"	"250"	"0"	"800"	"H12"	"Plate_024"	"170706-Plate_024.H12"
"0.5"	"76"	"75"	"100"	"250"	"0"	"800"	"A1"	"WASH"	"170706-WASH.A1"
"0.5"	"76"	"75"	"100"	"250"	"0"	"800"	"A2"	"WASH"	"170706-WASH.A2"
"0.5"	"76"	"75"	"100"	"250"	"0"	"800"	"A3"	"WASH"	"170706-WASH.A3"
"0.5"	"76"	"75"	"100"	"250"	"0"	"800"	"A4"	"WASH"	"170706-WASH.A4"
"0.5"	"76"	"10"	"100"	"250"	"0"	"800"	"A5"	"WASH"	"170706-WASH.A5"
"0.5"	"76"	"10"	"100"	"250"	"0"	"800"	"A6"	"WASH"	"170706-WASH.A6"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"A7"	"WASH"	"170706-WASH.A7"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"A8"	"WASH"	"170706-WASH.A8"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"A9"	"WASH"	"170706-WASH.A9"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"A10"	"WASH"	"170706-WASH.A10"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"A11"	"WASH"	"170706-WASH.A11"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"A12"	"WASH"	"170706-WASH.A12"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B1"	"WASH"	"170706-WASH.B1"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B2"	"WASH"	"170706-WASH.B2"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B3"	"WASH"	"170706-WASH.B3"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B4"	"WASH"	"170706-WASH.B4"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B5"	"WASH"	"170706-WASH.B5"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B6"	"WASH"	"170706-WASH.B6"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B7"	"WASH"	"170706-WASH.B7"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B8"	"WASH"	"170706-WASH.B8"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B9"	"WASH"	"170706-WASH.B9"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B10"	"WASH"	"170706-WASH.B10"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B11"	"WASH"	"170706-WASH.B11"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"B12"	"WASH"	"170706-WASH.B12"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"C1"	"WASH"	"170706-WASH.C1"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"C2"	"WASH"	"170706-WASH.C2"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"C3"	"WASH"	"170706-WASH.C3"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"C4"	"WASH"	"170706-WASH.C4"
"0.5"	"76"	"76"	"100"	"250"	"0"	"800"	"C5"	"WASH"	"170706-WASH.C5"
